Spec Type,CPU Load (%),datasize,imgHeight,imgWidth,T_p,,,,
3,0,2582799,1600,1280,2.138057027,,,,
3,0,1885600,1180,1600,2.11402576,,,,
3,0,349774,375,500,0.329742726,,,,
3,0,804148,642,960,0.769768757,,,,
3,0,2296687,1095,1600,1.920588095,,,,
3,0,1413641,1250,938,1.356585683,,,,
3,0,1847500,1200,1600,2.099999479,,,,
3,0,2402644,1200,1600,2.066562878,,,,
3,0,2144622,1600,1068,1.881095092,,,,
3,0,415601,420,640,0.402123684,,,,
3,0,383725,383,640,0.37252224,,,,
3,0,955547,960,960,1.059256898,,,,
3,0,1046140,576,768,0.587346265,,,,
3,0,1046484,576,768,0.569677327,,,,
3,0,1226595,960,719,0.826187893,,,,
3,0,497496,536,559,0.422024723,,,,
3,0,370409,279,640,0.309358795,,,,
3,0,3214460,1600,1200,2.05911528,,,,
3,0,2249694,1530,1530,2.541932699,,,,
3,0,1688157,1073,1600,1.86620657,,,,
3,0,906843,960,765,0.852961935,,,,
3,0,766240,480,640,0.445657907,,,,
3,0,2485823,800,1200,1.073148252,,,,
3,0,2470642,877,1240,1.184478405,,,,
3,0,1017275,548,822,0.587410388,,,,
3,0,721296,366,770,0.407395316,,,,
3,0,840644,845,960,0.980741051,,,,
3,0,1593233,903,1600,1.602900995,,,,
3,0,238233,429,640,0.411211423,,,,
3,0,922497,639,960,0.789993445,,,,
3,0,2388074,1600,1390,2.400496915,,,,
3,0,2165827,1200,1600,2.078193199,,,,
3,0,976410,720,960,0.815617179,,,,
3,0,861161,533,800,0.589249416,,,,
3,0,2053451,1600,1070,1.847733722,,,,
3,0,465161,480,640,0.429351158,,,,
3,0,872558,642,960,0.74098594,,,,
3,0,2414769,808,1600,1.418144633,,,,
3,0,2111250,1600,1068,1.832539137,,,,
3,0,2559360,960,1280,1.341502703,,,,
3,0,3118173,960,1280,1.341491952,,,,
3,0,2188564,960,1280,1.377727064,,,,
3,0,1426464,1600,1070,1.809034827,,,,
3,0,339513,387,462,0.315935553,,,,
3,0,2676486,1600,1065,1.840635435,,,,
3,0,1245145,1600,1600,2.572769029,,,,
3,0,1111809,720,960,0.823809466,,,,
3,0,2519906,960,1280,1.341964859,,,,
3,0,1956028,1200,1600,2.120540287,,,,
3,0,2215286,1050,1600,1.861103723,,,,
3,0,2033663,1200,1600,2.087434951,,,,
3,0,1517519,898,1600,1.57561391,,,,
3,0,3020157,1600,1200,2.134136069,,,,
3,0,991079,639,960,0.780133434,,,,
3,0,689807,576,720,0.573707747,,,,
3,0,441589,480,640,0.467299322,,,,
3,0,1469480,1065,1600,1.837143683,,,,
3,0,1052068,576,768,0.564908389,,,,
3,0,1901959,898,1600,1.580828738,,,,
3,0,1629932,619,1100,0.796471292,,,,
3,0,1828266,1068,1600,1.818556804,,,,
3,0,135021,351,309,0.248127123,,,,
3,0,1378276,1068,1600,1.805381985,,,,
3,0,3442989,960,1280,1.350264966,,,,
3,0,2746640,1065,1600,1.854291001,,,,
3,0,2706112,960,1280,1.298833982,,,,
3,0,2127391,1600,1200,2.081615127,,,,
3,0,2533995,960,1280,1.374500437,,,,
3,0,1092545,465,1600,0.894026167,,,,
3,0,1710539,1500,1295,2.04870527,,,,
3,0,299013,375,500,0.318466708,,,,
3,0,2782693,1298,1600,2.251767516,,,,
3,0,1766842,1200,1600,1.93822304,,,,
3,0,310825,375,500,0.321910508,,,,
3,0,939716,918,918,0.970379899,,,,
3,0,2821410,1200,1600,2.126321608,,,,
3,25,2974053,1600,1550,3.791753317,,,,
3,25,1282401,938,1250,1.353416522,,,,
3,25,1151338,720,960,0.938358238,,,,
3,25,2071394,1210,1600,2.102401622,,,,
3,25,558718,400,620,0.462391611,,,,
3,25,2884168,1530,1530,2.523037041,,,,
3,25,1993508,1143,1600,2.135932159,,,,
3,25,374013,333,500,0.306307951,,,,
3,25,221663,375,500,0.411371377,,,,
3,25,1352544,938,1250,1.392081877,,,,
3,25,1915446,1600,1068,1.897942308,,,,
3,25,1202040,639,960,0.840962129,,,,
3,25,1926564,1200,1600,2.147271109,,,,
3,25,826374,720,960,0.966829849,,,,
3,25,896736,686,960,0.863762125,,,,
3,25,2092639,1200,1600,2.136122644,,,,
3,25,1162591,938,1250,1.428399301,,,,
3,25,796277,726,960,0.926103921,,,,
3,25,1653536,1250,1228,1.746965029,,,,
3,25,2331418,1600,1200,2.228920849,,,,
3,25,633322,480,640,0.54991041,,,,
3,25,1554899,1595,1600,2.851089293,,,,
3,25,821168,480,640,0.452179022,,,,
3,25,2503272,1020,1600,1.96262489,,,,
3,25,2582799,1600,1280,2.308327923,,,,
3,25,1885600,1180,1600,2.166996433,,,,
3,25,349774,375,500,0.375531026,,,,
3,25,804148,642,960,0.804672626,,,,
3,25,2296687,1095,1600,2.006193224,,,,
3,25,1413641,1250,938,1.446952204,,,,
3,25,1847500,1200,1600,2.198361776,,,,
3,25,2402644,1200,1600,2.156639469,,,,
3,25,2144622,1600,1068,1.987973743,,,,
3,25,415601,420,640,0.444072064,,,,
3,25,383725,383,640,0.400401472,,,,
3,25,955547,960,960,1.13151703,,,,
3,25,1046140,576,768,0.6618787,,,,
3,25,1046484,576,768,0.62684137,,,,
3,25,1226595,960,719,0.88104686,,,,
3,25,497496,536,559,0.607250384,,,,
3,25,370409,279,640,0.385323291,,,,
3,25,3214460,1600,1200,2.301710031,,,,
3,25,2249694,1530,1530,2.664720974,,,,
3,25,1688157,1073,1600,2.037166263,,,,
3,25,906843,960,765,0.990196638,,,,
3,25,766240,480,640,0.521853759,,,,
3,25,2485823,800,1200,1.207468165,,,,
3,25,2470642,877,1240,1.350271841,,,,
3,25,1017275,548,822,0.724926408,,,,
3,25,721296,366,770,0.489514881,,,,
3,25,840644,845,960,1.049469705,,,,
3,25,1593233,903,1600,1.723984837,,,,
3,25,238233,429,640,0.398873045,,,,
3,25,922497,639,960,0.848606471,,,,
3,25,2388074,1600,1390,2.566901755,,,,
3,25,2165827,1200,1600,2.124134234,,,,
3,25,976410,720,960,0.925007679,,,,
3,25,861161,533,800,0.638566093,,,,
3,25,2053451,1600,1070,2.051334149,,,,
3,25,465161,480,640,0.515486681,,,,
3,25,872558,642,960,0.834702641,,,,
3,25,2414769,808,1600,1.537743805,,,,
3,25,2111250,1600,1068,1.948112515,,,,
3,25,2559360,960,1280,1.451084402,,,,
3,25,3118173,960,1280,1.474773972,,,,
3,25,2188564,960,1280,1.560914855,,,,
3,25,1426464,1600,1070,1.929524766,,,,
3,25,339513,387,462,0.419425266,,,,
3,25,2676486,1600,1065,1.960348301,,,,
3,25,1245145,1600,1600,2.781116059,,,,
3,25,1111809,720,960,0.874962532,,,,
3,25,2519906,960,1280,1.447651019,,,,
3,25,1956028,1200,1600,2.22872569,,,,
3,25,2215286,1050,1600,2.050346674,,,,
3,25,2033663,1200,1600,2.260682655,,,,
3,25,1517519,898,1600,1.653635153,,,,
3,25,3020157,1600,1200,2.18753387,,,,
3,25,991079,639,960,0.86315882,,,,
3,25,689807,576,720,0.622404262,,,,
3,25,441589,480,640,0.54781189,,,,
3,25,1469480,1065,1600,1.900890309,,,,
3,25,1052068,576,768,0.71726567,,,,
3,25,1901959,898,1600,1.668440398,,,,
3,25,1629932,619,1100,0.87085852,,,,
3,25,1828266,1068,1600,1.907650196,,,,
3,25,135021,351,309,0.244455265,,,,
3,25,1378276,1068,1600,2.001106062,,,,
3,25,3442989,960,1280,1.505223881,,,,
3,25,2746640,1065,1600,1.948277833,,,,
3,25,2706112,960,1280,1.468745624,,,,
3,25,2127391,1600,1200,2.108599755,,,,
3,25,2533995,960,1280,1.530606115,,,,
3,25,1092545,465,1600,0.999642429,,,,
3,25,1710539,1500,1295,2.130208428,,,,
3,25,299013,375,500,0.364011938,,,,
3,25,2782693,1298,1600,2.407927092,,,,
3,25,1766842,1200,1600,2.164008822,,,,
3,25,310825,375,500,0.42967229,,,,
3,25,939716,918,918,1.006312116,,,,
3,25,2821410,1200,1600,2.089622698,,,,
3,50,2974053,1600,1550,3.852299922,,,,
3,50,1282401,938,1250,1.4645813,,,,
3,50,1151338,720,960,0.957268055,,,,
3,50,2071394,1210,1600,2.232478712,,,,
3,50,558718,400,620,0.495588896,,,,
3,50,2884168,1530,1530,2.624021463,,,,
3,50,1993508,1143,1600,2.135509035,,,,
3,50,374013,333,500,0.391827502,,,,
3,50,221663,375,500,0.447553159,,,,
3,50,1352544,938,1250,1.477093016,,,,
3,50,1915446,1600,1068,1.970234575,,,,
3,50,1202040,639,960,0.945145091,,,,
3,50,1926564,1200,1600,2.252843046,,,,
3,50,826374,720,960,0.945056303,,,,
3,50,896736,686,960,0.956794609,,,,
3,50,2092639,1200,1600,2.147085377,,,,
3,50,1162591,938,1250,1.425896092,,,,
3,50,796277,726,960,0.954922959,,,,
3,50,1653536,1250,1228,1.812802504,,,,
3,50,2331418,1600,1200,2.266969261,,,,
3,50,633322,480,640,0.562109028,,,,
3,50,1554899,1595,1600,2.851276602,,,,
3,50,821168,480,640,0.61211731,,,,
3,50,2503272,1020,1600,1.952510856,,,,
3,50,2582799,1600,1280,2.328013793,,,,
3,50,1885600,1180,1600,2.263958286,,,,
3,50,349774,375,500,0.455217909,,,,
3,50,804148,642,960,0.88483254,,,,
3,50,2296687,1095,1600,2.052638724,,,,
3,50,1413641,1250,938,1.454075328,,,,
3,50,1847500,1200,1600,2.214123956,,,,
3,50,2402644,1200,1600,2.207629715,,,,
3,50,2144622,1600,1068,2.028005023,,,,
3,50,415601,420,640,0.587094818,,,,
3,50,383725,383,640,0.456700749,,,,
3,50,955547,960,960,1.161398521,,,,
3,50,1046140,576,768,0.69354314,,,,
3,50,1046484,576,768,0.691118312,,,,
3,50,1226595,960,719,0.98616582,,,,
3,50,497496,536,559,0.556903256,,,,
3,50,370409,279,640,0.425418883,,,,
3,50,3214460,1600,1200,2.156332855,,,,
3,50,2249694,1530,1530,2.582378622,,,,
3,50,1688157,1073,1600,2.015051931,,,,
3,50,906843,960,765,1.009946936,,,,
3,50,766240,480,640,0.588585097,,,,
3,50,2485823,800,1200,1.258330536,,,,
3,50,2470642,877,1240,1.342361713,,,,
3,50,1017275,548,822,0.871515776,,,,
3,50,721296,366,770,0.476283505,,,,
3,50,840644,845,960,1.082436281,,,,
3,50,1593233,903,1600,1.764639258,,,,
3,50,238233,429,640,0.47840254,,,,
3,50,922497,639,960,0.91810527,,,,
3,50,2388074,1600,1390,2.598439006,,,,
3,50,2165827,1200,1600,2.205823707,,,,
3,50,976410,720,960,0.884625578,,,,
3,50,861161,533,800,0.696575842,,,,
3,50,2053451,1600,1070,2.04095946,,,,
3,50,465161,480,640,0.509513154,,,,
3,50,872558,642,960,0.913649844,,,,
3,50,2414769,808,1600,1.609654011,,,,
3,50,2111250,1600,1068,2.070791837,,,,
3,50,2559360,960,1280,1.495784707,,,,
3,50,3118173,960,1280,1.630376333,,,,
3,50,2188564,960,1280,1.598041824,,,,
3,50,1426464,1600,1070,2.102262487,,,,
3,50,339513,387,462,0.39603195,,,,
3,50,2676486,1600,1065,1.96639723,,,,
3,50,1245145,1600,1600,2.87353933,,,,
3,50,1111809,720,960,0.950460489,,,,
3,50,2519906,960,1280,1.422294572,,,,
3,50,1956028,1200,1600,2.228861705,,,,
3,50,2215286,1050,1600,1.976540071,,,,
3,50,2033663,1200,1600,2.207554326,,,,
3,50,1517519,898,1600,1.672278038,,,,
3,50,3020157,1600,1200,2.310261603,,,,
3,50,991079,639,960,0.918378875,,,,
3,50,689807,576,720,0.70109737,,,,
3,50,441589,480,640,0.589328515,,,,
3,50,1469480,1065,1600,2.073807694,,,,
3,50,1052068,576,768,0.696796798,,,,
3,50,1901959,898,1600,1.78047015,,,,
3,50,1629932,619,1100,0.982847289,,,,
3,50,1828266,1068,1600,2.015035605,,,,
3,50,135021,351,309,0.345607433,,,,
3,50,1378276,1068,1600,1.970714038,,,,
3,50,3442989,960,1280,1.538489253,,,,
3,50,2746640,1065,1600,2.017994277,,,,
3,50,2706112,960,1280,1.407387838,,,,
3,50,2127391,1600,1200,2.15655489,,,,
3,50,2533995,960,1280,1.558293644,,,,
3,50,1092545,465,1600,0.940324915,,,,
3,50,1710539,1500,1295,2.226215625,,,,
3,50,299013,375,500,0.359683184,,,,
3,50,2782693,1298,1600,2.540848647,,,,
3,50,1766842,1200,1600,2.21843977,,,,
3,50,310825,375,500,0.366185643,,,,
3,50,939716,918,918,1.113220826,,,,
3,50,2821410,1200,1600,2.183145472,,,,
3,75,2974053,1600,1550,3.943701842,,,,
3,75,1282401,938,1250,1.540467236,,,,
3,75,1151338,720,960,1.11288723,,,,
3,75,2071394,1210,1600,2.383451709,,,,
3,75,558718,400,620,0.597250225,,,,
3,75,2884168,1530,1530,2.829254314,,,,
3,75,1993508,1143,1600,2.305962932,,,,
3,75,374013,333,500,0.479513312,,,,
3,75,221663,375,500,0.485649409,,,,
3,75,1352544,938,1250,1.595754946,,,,
3,75,1915446,1600,1068,2.088206951,,,,
3,75,1202040,639,960,1.035051992,,,,
3,75,1926564,1200,1600,2.35319043,,,,
3,75,826374,720,960,1.099742409,,,,
3,75,896736,686,960,1.017728666,,,,
3,75,2092639,1200,1600,2.292213996,,,,
3,75,1162591,938,1250,1.553558451,,,,
3,75,796277,726,960,1.084764587,,,,
3,75,1653536,1250,1228,1.927467356,,,,
3,75,2331418,1600,1200,2.45855792,,,,
3,75,633322,480,640,0.624687239,,,,
3,75,1554899,1595,1600,2.917466604,,,,
3,75,821168,480,640,0.594247071,,,,
3,75,2503272,1020,1600,2.008557727,,,,
3,75,2582799,1600,1280,2.471242989,,,,
3,75,1885600,1180,1600,2.3482112,,,,
3,75,349774,375,500,0.525829827,,,,
3,75,804148,642,960,0.936747142,,,,
3,75,2296687,1095,1600,2.134990127,,,,
3,75,1413641,1250,938,1.527686233,,,,
3,75,1847500,1200,1600,2.399074587,,,,
3,75,2402644,1200,1600,2.29759543,,,,
3,75,2144622,1600,1068,2.153253765,,,,
3,75,415601,420,640,0.619683079,,,,
3,75,383725,383,640,0.54317431,,,,
3,75,955547,960,960,1.29976112,,,,
3,75,1046140,576,768,0.822876638,,,,
3,75,1046484,576,768,0.7948779,,,,
3,75,1226595,960,719,1.076130939,,,,
3,75,497496,536,559,0.697595838,,,,
3,75,370409,279,640,0.532608996,,,,
3,75,3214460,1600,1200,2.343725645,,,,
3,75,2249694,1530,1530,2.777424307,,,,
3,75,1688157,1073,1600,2.186254297,,,,
3,75,906843,960,765,1.170465661,,,,
3,75,766240,480,640,0.712287718,,,,
3,75,2485823,800,1200,1.269545735,,,,
3,75,2470642,877,1240,1.496828498,,,,
3,75,1017275,548,822,0.724634364,,,,
3,75,721296,366,770,0.775442941,,,,
3,75,840644,845,960,1.183582135,,,,
3,75,1593233,903,1600,1.880259834,,,,
3,75,238233,429,640,0.573299999,,,,
3,75,922497,639,960,0.91264418,,,,
3,75,2388074,1600,1390,2.624700758,,,,
3,75,2165827,1200,1600,2.271467113,,,,
3,75,976410,720,960,0.985265727,,,,
3,75,861161,533,800,0.811855787,,,,
3,75,2053451,1600,1070,2.165734015,,,,
3,75,465161,480,640,0.666359098,,,,
3,75,872558,642,960,0.938136016,,,,
3,75,2414769,808,1600,1.619572195,,,,
3,75,2111250,1600,1068,2.066761948,,,,
3,75,2559360,960,1280,1.632890834,,,,
3,75,3118173,960,1280,1.718887107,,,,
3,75,2188564,960,1280,1.626740286,,,,
3,75,1426464,1600,1070,2.086339285,,,,
3,75,339513,387,462,0.475283704,,,,
3,75,2676486,1600,1065,2.181889068,,,,
3,75,1245145,1600,1600,3.019173249,,,,
3,75,1111809,720,960,1.020231516,,,,
3,75,2519906,960,1280,1.643049813,,,,
3,75,1956028,1200,1600,2.368431159,,,,
3,75,2215286,1050,1600,2.233043345,,,,
3,75,2033663,1200,1600,2.370299369,,,,
3,75,1517519,898,1600,1.804283468,,,,
3,75,3020157,1600,1200,2.37093552,,,,
3,75,991079,639,960,0.949148066,,,,
3,75,689807,576,720,0.747690508,,,,
3,75,441589,480,640,0.666605233,,,,
3,75,1469480,1065,1600,2.138786191,,,,
3,75,1052068,576,768,0.782737301,,,,
3,75,1901959,898,1600,1.938341011,,,,
3,75,1629932,619,1100,0.993703585,,,,
3,75,1828266,1068,1600,2.141616634,,,,
3,75,135021,351,309,0.438541936,,,,
3,75,1378276,1068,1600,2.080382943,,,,
3,75,3442989,960,1280,1.664805197,,,,
3,75,2746640,1065,1600,2.087428979,,,,
3,75,2706112,960,1280,1.623139767,,,,
3,75,2127391,1600,1200,2.35078325,,,,
3,75,2533995,960,1280,1.552245749,,,,
3,75,1092545,465,1600,1.149203855,,,,
3,75,1710539,1500,1295,2.332492542,,,,
3,75,299013,375,500,0.45837289,,,,
3,75,2782693,1298,1600,2.6563149,,,,
3,75,1766842,1200,1600,2.30121198,,,,
3,75,310825,375,500,0.447827534,,,,
3,75,939716,918,918,1.269799939,,,,
3,75,2821410,1200,1600,2.312291366,,,,
